shipment_id,batch_id,customer_id,ship_date,qty_units,shipment_status
SH201547,B102082,RC102,2024-06-04 21:26:00,4973,Delivered
SH201548,B100168,RC117,2025-01-03 01:10:00,4746,Delivered
SH201549,B101733,RC104,2023-04-02 10:30:00,4943,Delivered
SH201550,B100299,RC110,2023-05-13 17:12:00,3033,In Transit
SH201551,B100149,RC122,2023-04-26 20:49:00,5517,Delivered
SH201552,B101018,RC116,2023-10-22 02:43:00,7357,In Transit
SH201553,B102258,RC114,2023-04-15 03:29:00,584,Delivered
SH201554,B102077,RC113,2023-07-31 17:15:00,7584,Delivered
SH201555,B102154,RC112,2024-12-16 04:40:00,6158,Delivered
SH201556,B101322,RC119,2024-03-24 07:48:00,1490,In Transit
SH201557,B101092,RC104,2025-01-17 22:57:00,7062,Delayed
SH201558,B102537,RC100,2024-12-07 09:53:00,5186,Delivered
SH201559,B100706,RC109,2023-08-29 13:37:00,6762,Delivered
SH201560,B101041,RC109,2023-04-13 15:06:00,1772,Returned
SH201561,B102934,RC123,2024-03-12 03:14:00,4670,Delivered
SH201562,B101483,RC101,2023-12-13 08:31:00,6631,Delivered
SH201563,B101040,RC107,2024-11-29 18:43:00,3627,Delivered
SH201564,B102639,RC107,2023-04-10 07:53:00,2075,Delivered
SH201565,B101981,RC109,2024-01-18 08:34:00,6394,Delivered
SH201566,B100692,RC122,2025-04-02 12:41:00,6641,Delivered
SH201567,B100798,RC110,2023-02-22 16:37:00,2406,Delivered
SH201568,B101024,RC122,2023-08-05 03:51:00,2418,Delivered
SH201569,B101922,RC101,2023-12-26 05:07:00,2612,Delivered
SH201570,B102398,RC112,2025-05-25 00:05:00,5470,Delivered
SH201571,B100050,RC118,2024-01-02 08:58:00,7387,Delivered
SH201572,B102309,RC111,2025-03-22 21:46:00,6102,Delivered
SH201573,B100222,RC122,2023-05-11 15:51:00,2089,Delivered
SH201574,B102263,RC124,2025-03-31 08:08:00,5478,Delivered
SH201575,B102497,RC111,2024-08-26 12:33:00,7955,Delivered
SH201576,B102512,RC109,2023-05-02 06:22:00,6737,Delivered
SH201577,B102855,RC109,2025-04-07 16:23:00,6334,Delivered
SH201578,B102840,RC109,2025-01-17 04:18:00,3391,In Transit
SH201579,B101603,RC108,2024-11-19 13:58:00,3482,Delivered
SH201580,B101580,RC120,2023-02-21 12:58:00,7659,Delivered
SH201581,B100637,RC106,2023-05-27 19:27:00,3553,Delivered
SH201582,B102646,RC113,2023-11-15 04:19:00,4193,Delivered
SH201583,B101393,RC108,2024-05-21 12:42:00,5677,Delivered
SH201584,B101406,RC102,2023-11-18 16:14:00,2798,Delivered
SH201585,B100354,RC106,2025-05-27 04:06:00,1746,Delivered
SH201586,B101075,RC110,2024-11-16 10:47:00,1637,Delivered
SH201587,B100053,RC122,2025-02-28 22:26:00,3999,Delivered
SH201588,B100423,RC102,2023-05-28 06:40:00,5111,Delivered
SH201589,B102706,RC118,2024-07-14 15:39:00,3716,Delivered
SH201590,B102086,RC112,2024-09-10 06:43:00,6582,Delivered
SH201591,B100850,RC119,2023-04-06 13:05:00,1094,Delivered
SH201592,B102067,RC100,2025-06-01 20:37:00,4223,Delivered
SH201593,B102059,RC105,2025-01-26 01:35:00,1325,Delivered
SH201594,B101480,RC110,2024-03-13 20:52:00,7290,Delivered
SH201595,B102421,RC122,2024-01-17 08:21:00,7022,Delivered
SH201596,B100428,RC102,2023-11-01 11:36:00,7513,Delivered
SH201597,B101986,RC120,2023-12-11 14:29:00,7258,Delivered
SH201598,B102319,RC100,2024-10-07 20:11:00,3220,Delivered
SH201599,B100986,RC121,2024-09-16 01:52:00,6349,Delivered
SH201600,B100704,RC117,2023-11-21 18:19:00,2771,In Transit
SH201601,B100923,RC103,2024-05-21 01:11:00,7540,Delivered
SH201602,B101276,RC104,2024-09-04 04:02:00,1326,In Transit
SH201603,B100248,RC115,2025-02-11 19:20:00,1630,Delivered
SH201604,B101032,RC104,2024-01-03 17:41:00,5080,Delivered
SH201605,B102200,RC116,2024-10-29 07:59:00,6238,Delivered
SH201606,B100875,RC101,2024-03-31 16:09:00,4822,Delivered
SH201607,B102522,RC110,2024-05-31 16:11:00,4160,Delivered
SH201608,B102621,RC119,2024-08-22 16:52:00,4794,Delivered
SH201609,B102749,RC115,2025-01-24 01:48:00,1215,Delivered
SH201610,B100209,RC113,2024-04-20 22:16:00,2777,Delivered
SH201611,B101257,RC119,2024-02-13 07:13:00,7057,In Transit
SH201612,B100227,RC118,2023-09-21 00:28:00,561,Delivered
SH201613,B102619,RC117,2024-10-24 20:00:00,1500,In Transit
SH201614,B100335,RC105,2023-03-23 06:28:00,5163,Delivered
SH201615,B102625,RC111,2025-03-08 14:18:00,7471,Delivered
SH201616,B101667,RC101,2025-03-05 04:32:00,3245,In Transit
SH201617,B102777,RC118,2024-09-22 19:24:00,1556,Delivered
SH201618,B101294,RC116,2024-09-11 08:27:00,5376,Delivered
SH201619,B102748,RC117,2023-10-29 18:32:00,2600,Delivered
SH201620,B102275,RC116,2023-02-11 04:15:00,3407,Delivered
SH201621,B101527,RC114,2024-09-02 10:33:00,2430,Delivered
SH201622,B101800,RC110,2025-05-21 13:07:00,3615,In Transit
SH201623,B101700,RC119,2023-05-18 01:36:00,4924,Delivered
SH201624,B101566,RC101,2023-04-21 14:54:00,1455,Delivered
SH201625,B101673,RC123,2024-01-25 03:34:00,5336,Delivered
SH201626,B101581,RC120,2024-06-24 09:40:00,5631,Delivered
SH201627,B101134,RC117,2023-10-10 18:16:00,1935,In Transit
SH201628,B100724,RC116,2024-11-07 19:14:00,1106,Delivered
SH201629,B102884,RC101,2024-04-21 15:09:00,1347,Delivered
SH201630,B101044,RC115,2024-10-29 22:39:00,1422,Delivered
SH201631,B100155,RC103,2024-10-17 14:21:00,1520,Delayed
SH201632,B102018,RC109,2025-05-01 02:37:00,6468,Delivered
SH201633,B100874,RC113,2024-05-13 01:01:00,4935,Delivered
SH201634,B102394,RC115,2024-11-24 01:48:00,3206,Delivered
SH201635,B102952,RC103,2024-03-17 03:16:00,1646,Delivered
SH201636,B102041,RC114,2024-04-22 16:23:00,2864,Delivered
SH201637,B100095,RC121,2023-10-09 10:16:00,4965,Delivered
SH201638,B101481,RC120,2024-10-29 06:20:00,5676,Delivered
SH201639,B100585,RC102,2023-07-24 10:53:00,5566,In Transit
SH201640,B101947,RC109,2024-05-09 09:47:00,7759,Delivered
SH201641,B102208,RC113,2023-06-30 23:55:00,6408,Delivered
SH201642,B101326,RC117,2024-02-15 10:07:00,7820,Delayed
SH201643,B100868,RC105,2023-01-21 11:16:00,4013,Delivered
SH201644,B100766,RC100,2023-04-27 22:51:00,4456,Delivered
SH201645,B100610,RC119,2025-02-03 16:00:00,4739,Delayed
SH201646,B102720,RC119,2025-01-02 16:27:00,1564,Delivered
SH201647,B101994,RC115,2023-04-07 17:21:00,7724,Delivered
SH201648,B101953,RC105,2024-09-01 20:54:00,3230,In Transit
SH201649,B100975,RC118,2024-10-07 19:42:00,790,Delivered
SH201650,B100433,RC119,2023-02-21 20:06:00,3421,Delivered
SH201651,B100476,RC122,2024-11-05 02:16:00,1619,Delivered
SH201652,B101060,RC112,2023-10-17 23:26:00,1634,Delivered
SH201653,B101685,RC101,2023-10-04 03:13:00,6795,Delivered
SH201654,B101483,RC123,2024-08-10 21:41:00,6611,Delivered
SH201655,B102720,RC101,2023-09-03 20:22:00,6021,Delivered
SH201656,B102552,RC120,2023-07-22 14:18:00,6762,Delivered
SH201657,B102827,RC110,2023-01-28 15:33:00,6303,Delivered
SH201658,B102882,RC124,2023-04-04 22:02:00,6617,In Transit
SH201659,B102065,RC100,2024-08-06 17:07:00,7642,Delivered
SH201660,B102194,RC112,2025-05-02 17:01:00,3008,Delivered
SH201661,B100574,RC107,2025-05-30 10:27:00,1786,Delivered
SH201662,B100666,RC117,2024-10-04 18:09:00,7388,In Transit
SH201663,B101623,RC104,2024-06-26 14:57:00,2645,Delivered
SH201664,B102986,RC107,2023-03-05 00:33:00,2052,Delivered
SH201665,B101329,RC104,2023-12-15 00:59:00,6157,Delivered
SH201666,B100065,RC113,2025-01-09 12:44:00,1974,Delivered
SH201667,B100956,RC110,2024-11-27 04:59:00,7433,Delivered
SH201668,B100622,RC107,2024-09-23 19:25:00,6602,Delivered
SH201669,B100133,RC122,2023-08-28 11:44:00,5932,Delivered
SH201670,B100327,RC119,2023-06-20 15:58:00,5291,Delivered
SH201671,B101063,RC118,2025-01-17 05:26:00,7412,Delivered
SH201672,B102789,RC120,2025-03-21 16:07:00,4551,In Transit
SH201673,B100414,RC124,2023-11-21 13:10:00,1901,Delivered
SH201674,B100151,RC111,2023-09-05 21:11:00,2297,Delivered
SH201675,B100068,RC108,2024-11-19 01:02:00,974,Delivered
SH201676,B101201,RC101,2023-11-03 14:56:00,3181,In Transit
SH201677,B102922,RC124,2023-04-29 03:01:00,5789,Delivered
SH201678,B100064,RC103,2024-08-22 18:46:00,3735,Delivered
SH201679,B102991,RC112,2024-07-14 10:46:00,4438,Delivered
SH201680,B102056,RC124,2023-11-29 06:48:00,7565,Delivered
SH201681,B100431,RC111,2023-07-06 14:08:00,6644,Delivered
SH201682,B100858,RC123,2024-09-30 14:51:00,1311,Delivered
SH201683,B101499,RC102,2025-04-13 21:46:00,3532,Delivered
SH201684,B102327,RC121,2025-01-24 08:17:00,6765,Delivered
SH201685,B102178,RC101,2025-04-19 15:58:00,6476,Delivered
SH201686,B101248,RC120,2024-10-07 12:31:00,1549,Delivered
SH201687,B100942,RC123,2023-02-14 06:45:00,5919,Delivered
SH201688,B102696,RC124,2023-08-30 17:20:00,6298,Delivered
SH201689,B101208,RC114,2024-03-28 15:41:00,5046,Delivered
SH201690,B101068,RC113,2024-09-23 04:40:00,5502,Delivered
SH201691,B102269,RC111,2024-07-26 02:54:00,3712,Delivered
SH201692,B100455,RC118,2023-02-23 17:52:00,3903,Delivered
SH201693,B102653,RC100,2023-05-23 09:31:00,880,Delivered
SH201694,B102289,RC105,2025-01-11 00:00:00,7413,Delivered
SH201695,B101880,RC107,2023-04-30 12:23:00,6097,Delivered
SH201696,B100394,RC112,2023-09-18 07:22:00,4062,Delivered
SH201697,B102020,RC108,2023-02-07 00:29:00,5334,Delivered
SH201698,B101488,RC102,2023-09-18 16:23:00,5391,In Transit
SH201699,B100421,RC124,2023-08-06 00:37:00,6451,Delivered
SH201700,B100758,RC103,2024-06-25 02:35:00,869,Delivered
SH201701,B101573,RC118,2025-06-11 01:40:00,5382,Delivered
SH201702,B100297,RC103,2023-04-21 20:54:00,6112,Delivered
SH201703,B101037,RC104,2024-02-22 11:46:00,6523,In Transit
SH201704,B100577,RC104,2025-05-21 06:02:00,4119,Delivered
SH201705,B101413,RC120,2025-01-21 09:19:00,7506,Delivered
SH201706,B100968,RC124,2024-02-16 10:13:00,6087,In Transit
SH201707,B100707,RC121,2025-06-02 23:31:00,6511,Returned
SH201708,B101199,RC102,2024-01-05 03:28:00,2494,Delivered
SH201709,B101416,RC121,2023-12-25 03:43:00,853,Delivered
SH201710,B100028,RC118,2023-11-15 13:19:00,2361,Delivered
SH201711,B100689,RC115,2024-12-21 23:03:00,555,Delivered
SH201712,B100497,RC110,2023-04-27 02:09:00,2213,Delivered
SH201713,B100790,RC113,2024-04-13 13:15:00,7440,Delayed
SH201714,B102512,RC120,2024-08-23 20:33:00,1310,Delivered
SH201715,B102120,RC103,2023-08-18 09:46:00,7272,Delivered
SH201716,B102361,RC113,2024-08-13 05:04:00,5527,Delayed
SH201717,B100316,RC108,2024-05-16 21:46:00,7721,Delivered
SH201718,B101681,RC115,2024-03-29 12:59:00,5085,Delayed
SH201719,B100899,RC122,2023-11-14 22:22:00,7242,Delivered
SH201720,B102017,RC118,2025-02-08 00:15:00,1030,Delivered
SH201721,B101053,RC108,2024-07-06 09:08:00,7329,Delivered
SH201722,B101271,RC113,2025-01-25 06:59:00,1034,Delivered
SH201723,B100438,RC122,2023-03-22 14:42:00,6134,Delivered
SH201724,B101502,RC120,2023-07-08 21:17:00,6622,Delivered
SH201725,B100505,RC124,2023-03-12 17:06:00,6500,Delivered
SH201726,B100679,RC124,2024-03-06 13:10:00,1712,Returned
SH201727,B101454,RC120,2025-04-24 18:57:00,4148,Delivered
SH201728,B101246,RC118,2025-06-15 04:07:00,5393,Delivered
SH201729,B101441,RC114,2024-10-22 07:46:00,7805,Delivered
SH201730,B102875,RC122,2025-05-02 08:40:00,5064,Delivered
SH201731,B100070,RC113,2023-02-16 16:48:00,6869,In Transit
SH201732,B100945,RC108,2025-05-11 05:17:00,5599,Delivered
SH201733,B100901,RC100,2024-05-15 21:43:00,969,Delivered
SH201734,B100577,RC117,2024-09-17 22:33:00,4187,In Transit
SH201735,B101751,RC123,2024-05-07 02:29:00,2417,In Transit
SH201736,B102833,RC118,2025-01-30 07:18:00,4539,Delivered
SH201737,B102614,RC124,2025-05-04 22:31:00,6025,Delivered
SH201738,B102208,RC100,2025-01-21 20:47:00,5759,Delivered
SH201739,B101662,RC106,2023-05-08 13:29:00,4931,Delivered
SH201740,B102092,RC119,2023-05-31 03:43:00,6016,Delayed
SH201741,B102876,RC114,2023-08-07 01:55:00,7311,Delivered
SH201742,B100473,RC103,2023-02-04 13:13:00,1441,Delivered
SH201743,B100074,RC122,2023-12-22 20:56:00,4171,Delivered
SH201744,B100580,RC116,2025-05-26 22:27:00,1273,Delivered
SH201745,B101430,RC121,2023-03-13 04:18:00,6136,Delivered
SH201746,B101086,RC119,2023-03-27 03:56:00,3839,Delivered
SH201747,B101153,RC107,2023-11-15 17:11:00,594,Delivered
SH201748,B102685,RC118,2024-02-21 17:26:00,6626,Delivered
SH201749,B102548,RC111,2024-08-14 04:01:00,5300,Delayed
SH201750,B100974,RC117,2024-03-29 10:03:00,5744,Delivered
SH201751,B102700,RC108,2023-05-30 17:02:00,1566,Delivered
SH201752,B102575,RC109,2024-02-09 01:00:00,5184,Delivered
SH201753,B101406,RC104,2023-11-30 00:03:00,1337,Delayed
SH201754,B100678,RC121,2025-04-14 00:45:00,3360,Delivered
SH201755,B101198,RC106,2024-07-13 21:43:00,721,Delayed
SH201756,B102702,RC107,2024-10-28 10:47:00,5337,Delivered
SH201757,B101876,RC122,2023-05-18 23:44:00,2702,Delivered
SH201758,B100766,RC102,2023-06-21 02:50:00,1320,Delivered
SH201759,B100291,RC119,2024-12-26 17:03:00,5549,Delivered
SH201760,B101858,RC122,2023-07-10 22:38:00,7457,Delivered
SH201761,B100144,RC124,2025-01-20 10:36:00,3669,Delivered
SH201762,B101695,RC112,2023-04-23 17:18:00,3403,Delivered
SH201763,B102660,RC117,2023-07-25 15:23:00,3174,Delivered
SH201764,B102640,RC108,2023-09-03 02:02:00,3830,In Transit
SH201765,B102146,RC105,2024-09-22 05:16:00,7061,Delivered
SH201766,B100073,RC100,2024-07-07 13:58:00,4830,Delivered
SH201767,B100742,RC116,2024-05-06 06:12:00,7142,Delivered
SH201768,B102327,RC101,2023-10-25 01:44:00,6640,Delivered
SH201769,B101781,RC107,2025-02-01 06:27:00,4329,Delivered
SH201770,B102465,RC109,2023-12-06 09:02:00,4351,Delivered
SH201771,B100145,RC109,2023-05-02 10:45:00,4548,Delivered
SH201772,B102990,RC104,2023-04-10 20:03:00,5099,Delivered
SH201773,B101184,RC113,2025-05-21 18:33:00,6116,Delivered
SH201774,B102296,RC119,2024-09-20 13:50:00,6373,Delivered
SH201775,B101809,RC101,2024-03-08 16:45:00,550,Delayed
SH201776,B102211,RC113,2024-11-28 19:57:00,3135,Delivered
SH201777,B102085,RC120,2023-11-11 16:08:00,3408,Delivered
SH201778,B102665,RC102,2024-12-03 03:03:00,1372,Delivered
SH201779,B101772,RC108,2025-04-15 21:27:00,4393,Delivered
SH201780,B100038,RC113,2023-04-05 03:27:00,2303,Delivered
SH201781,B100440,RC121,2024-12-02 04:39:00,4260,Delivered
SH201782,B102835,RC106,2024-06-16 10:12:00,2103,Delivered
SH201783,B102790,RC109,2023-11-07 08:18:00,7460,Delivered
SH201784,B101046,RC109,2023-09-13 20:11:00,6820,Delayed
SH201785,B102403,RC116,2024-11-02 10:54:00,1640,Delivered
SH201786,B100088,RC118,2024-03-18 02:40:00,5835,Delivered
SH201787,B100519,RC121,2024-10-20 20:46:00,4084,Delivered
SH201788,B100128,RC105,2023-09-21 12:46:00,739,Delivered
SH201789,B100716,RC100,2023-09-27 00:01:00,6652,Delivered
SH201790,B102534,RC104,2025-05-09 21:58:00,6633,Delivered
SH201791,B102735,RC109,2023-09-25 17:59:00,7823,Delivered
SH201792,B100856,RC111,2025-03-09 16:57:00,7150,In Transit
SH201793,B100393,RC112,2023-09-11 03:52:00,6942,Delivered
SH201794,B102564,RC111,2024-06-07 20:05:00,742,Delivered
SH201795,B102407,RC120,2024-06-03 13:35:00,4744,Delayed
SH201796,B102870,RC124,2024-01-31 03:56:00,3864,Delivered
SH201797,B102716,RC122,2024-12-27 13:12:00,1210,Delivered
SH201798,B100766,RC105,2025-04-25 22:46:00,6815,Delivered
SH201799,B101743,RC100,2023-01-10 11:32:00,2276,Delivered
SH201800,B100970,RC103,2023-06-20 12:31:00,4404,Delivered
SH201801,B102884,RC109,2025-02-04 12:11:00,7261,Delivered
SH201802,B102764,RC111,2024-01-05 11:49:00,1351,Delivered
SH201803,B100406,RC108,2024-08-13 08:14:00,7375,Delivered
SH201804,B100706,RC105,2024-10-21 04:38:00,3262,Delivered
SH201805,B101821,RC109,2023-03-22 21:37:00,1944,Delivered
SH201806,B102215,RC119,2023-01-12 07:28:00,3138,Delivered
SH201807,B100605,RC108,2024-02-12 06:02:00,3277,Delivered
SH201808,B101791,RC108,2023-09-13 05:20:00,6125,Delivered
SH201809,B101805,RC114,2024-12-19 17:32:00,5021,Delivered
SH201810,B102817,RC121,2023-12-30 11:00:00,2391,Delivered
SH201811,B102540,RC117,2024-11-14 10:45:00,4841,In Transit
SH201812,B102779,RC102,2023-07-21 00:36:00,3670,Delivered
SH201813,B100070,RC116,2023-10-05 16:19:00,6808,Delivered
SH201814,B102601,RC107,2024-09-04 16:32:00,3022,Delivered
SH201815,B102448,RC102,2023-01-31 02:49:00,2162,Delivered
SH201816,B102059,RC113,2025-04-04 10:45:00,6280,Delivered
SH201817,B101623,RC122,2024-01-02 11:43:00,577,Delivered
SH201818,B100270,RC122,2023-02-15 23:00:00,3883,Delivered
SH201819,B101402,RC110,2024-03-31 06:18:00,7926,Delivered
SH201820,B102253,RC122,2024-09-24 02:35:00,3867,In Transit
SH201821,B100141,RC108,2023-10-04 04:03:00,4844,Delivered
SH201822,B101544,RC119,2024-09-19 11:47:00,6269,Delivered
SH201823,B100983,RC115,2024-09-22 02:44:00,5966,Delivered
SH201824,B101651,RC115,2024-02-28 07:47:00,1907,In Transit
SH201825,B102327,RC110,2024-11-28 04:49:00,4978,In Transit
SH201826,B100059,RC122,2025-03-19 06:13:00,3147,Delivered
SH201827,B100339,RC114,2023-11-21 10:35:00,1133,Delivered
SH201828,B100014,RC113,2023-07-18 09:36:00,7381,Delivered
SH201829,B100113,RC111,2023-05-17 00:24:00,5781,Delayed
SH201830,B101875,RC101,2024-06-16 09:48:00,7971,Delivered
SH201831,B100261,RC106,2024-04-21 19:30:00,7309,Delivered
SH201832,B100730,RC116,2025-01-21 04:23:00,7876,Delivered
SH201833,B101429,RC116,2023-04-30 16:35:00,7627,Delivered
SH201834,B101873,RC114,2023-04-16 15:25:00,3804,Delivered
SH201835,B101865,RC117,2023-04-30 02:07:00,6364,Delivered
SH201836,B102527,RC109,2023-07-25 01:20:00,2630,Delivered
SH201837,B100185,RC119,2024-02-26 02:46:00,3578,Delivered
SH201838,B101555,RC115,2023-11-07 10:39:00,7279,Delivered
SH201839,B102264,RC102,2023-01-29 22:40:00,4577,Delivered
SH201840,B100309,RC101,2023-07-17 16:22:00,2145,Delivered
SH201841,B102282,RC118,2024-06-15 09:39:00,6749,Delivered
SH201842,B101537,RC108,2023-11-14 09:38:00,1818,Delivered
SH201843,B100389,RC114,2024-10-03 02:03:00,6670,Delivered
SH201844,B100450,RC105,2024-09-29 11:07:00,7927,Delivered
SH201845,B102613,RC124,2023-12-19 18:04:00,3455,Delivered
SH201846,B102008,RC119,2024-05-01 20:09:00,5707,In Transit
SH201847,B101548,RC122,2023-12-20 05:58:00,7061,Delivered
SH201848,B101243,RC100,2023-07-03 12:53:00,5154,In Transit
SH201849,B100057,RC123,2023-12-06 22:24:00,2477,Delivered
SH201850,B101055,RC112,2024-10-04 03:21:00,3821,Delivered
SH201851,B101212,RC101,2024-06-15 10:04:00,1040,In Transit
SH201852,B101317,RC111,2023-02-24 02:38:00,3964,In Transit
SH201853,B101983,RC103,2024-08-02 06:20:00,6461,Delivered
SH201854,B100579,RC105,2023-08-26 20:05:00,4091,In Transit
SH201855,B101569,RC110,2025-03-04 04:52:00,6811,In Transit
SH201856,B100869,RC121,2023-10-05 15:33:00,4546,In Transit
SH201857,B101982,RC116,2023-04-09 13:13:00,6908,Delivered
SH201858,B101668,RC100,2023-11-12 07:24:00,5742,Delivered
SH201859,B100151,RC123,2023-12-27 05:40:00,770,Delivered
SH201860,B100291,RC109,2024-01-17 18:24:00,671,Delivered
SH201861,B102570,RC106,2025-03-31 20:12:00,554,Delivered
SH201862,B100327,RC115,2025-06-14 14:47:00,2746,Delivered
SH201863,B102197,RC109,2023-08-04 07:26:00,6980,In Transit
SH201864,B100949,RC102,2024-06-10 07:21:00,5027,Delivered
SH201865,B102263,RC122,2024-06-23 04:26:00,4058,Delivered
SH201866,B101665,RC108,2023-12-25 12:59:00,7301,Delivered
SH201867,B102560,RC113,2023-10-25 12:49:00,7335,Delivered
SH201868,B101726,RC116,2023-09-24 05:06:00,3999,Delivered
SH201869,B101147,RC115,2025-03-02 23:38:00,5897,Delivered
SH201870,B101574,RC113,2025-01-11 12:24:00,3583,Delivered
SH201871,B101440,RC109,2023-10-20 16:20:00,7435,Delivered
SH201872,B101348,RC110,2023-04-05 22:36:00,1825,Delivered
SH201873,B100020,RC120,2024-09-20 05:23:00,7740,Delivered
SH201874,B100898,RC124,2024-01-14 02:31:00,5152,Delivered
SH201875,B100523,RC103,2023-03-08 13:37:00,2129,Delivered
SH201876,B102875,RC101,2025-01-04 19:13:00,7565,Delivered
SH201877,B101915,RC101,2025-06-03 01:32:00,4700,In Transit
SH201878,B101318,RC108,2024-08-25 03:23:00,2248,Delivered
SH201879,B101720,RC110,2025-04-04 19:15:00,1989,Delivered
SH201880,B101807,RC121,2024-11-27 18:40:00,7031,Delivered
SH201881,B101037,RC123,2023-05-08 15:34:00,1313,Delayed
SH201882,B100340,RC108,2024-03-22 01:03:00,5556,Delivered
SH201883,B101289,RC116,2025-03-14 14:46:00,2724,Delivered
SH201884,B102480,RC121,2024-10-19 04:24:00,3991,Delivered
SH201885,B102306,RC115,2023-12-08 02:30:00,930,Delivered
SH201886,B102045,RC122,2024-05-10 23:01:00,1696,Delayed
SH201887,B102224,RC104,2023-06-20 21:30:00,3261,Delivered
SH201888,B101066,RC117,2023-11-21 01:29:00,6521,Delivered
SH201889,B101587,RC123,2024-12-09 10:28:00,6295,In Transit
SH201890,B101475,RC122,2023-06-16 03:15:00,2159,Delivered
SH201891,B101808,RC122,2023-04-14 12:16:00,2211,Delayed
SH201892,B102509,RC114,2023-09-15 03:20:00,3051,In Transit
SH201893,B102702,RC105,2023-02-17 17:53:00,7798,Delayed
SH201894,B102107,RC112,2024-07-01 08:14:00,880,In Transit
SH201895,B100075,RC104,2025-02-08 16:31:00,7993,Delivered
SH201896,B100818,RC110,2023-05-31 17:21:00,2429,Delivered
SH201897,B102207,RC118,2025-02-08 01:09:00,7179,Delivered
SH201898,B100027,RC119,2023-08-30 12:44:00,6237,Delivered
SH201899,B102471,RC113,2025-04-16 10:28:00,1558,In Transit
SH201900,B102233,RC118,2023-07-19 07:54:00,3201,Delivered
SH201901,B102781,RC123,2024-05-22 02:31:00,2367,Delivered
SH201902,B102163,RC114,2024-02-04 02:42:00,5255,Delivered
SH201903,B101078,RC112,2023-11-30 07:04:00,4576,In Transit
SH201904,B101176,RC121,2024-04-05 04:27:00,4833,Delivered
SH201905,B101280,RC104,2023-07-05 23:15:00,2089,Delivered
SH201906,B102247,RC105,2025-03-05 19:45:00,2476,Delivered
SH201907,B101863,RC120,2023-08-24 18:56:00,6834,Delivered
SH201908,B102265,RC118,2023-07-06 05:12:00,2639,In Transit
SH201909,B101387,RC108,2024-03-05 10:48:00,1876,Delivered
SH201910,B100333,RC105,2023-08-18 05:38:00,5035,Delivered
SH201911,B102848,RC124,2023-11-01 08:06:00,5450,Delayed
SH201912,B102968,RC115,2025-01-06 22:49:00,6695,Delivered
