batch_id,plant_id,line_id,sku_id,production_start,planned_qty_units,actual_qty_units,defect_units,batch_status
B101108,P04,L017,SKU504,2024-04-30 07:52:00,16453,15565,296,Completed
B101109,P01,L011,SKU504,2025-01-05 03:18:00,4878,4566,81,Completed
B101110,P03,L001,SKU500,2024-05-08 15:40:00,4499,4208,52,Completed
B101111,P01,L016,SKU511,2023-09-05 05:12:00,8857,8794,433,Completed
B101112,P01,L005,SKU514,2023-02-20 15:44:00,9860,9705,350,Completed
B101113,P02,L032,SKU507,2024-05-09 08:13:00,17372,16103,580,Completed
B101114,P01,L010,SKU508,2024-09-25 00:22:00,14595,13595,195,Completed
B101115,P02,L016,SKU513,2024-05-09 16:05:00,4602,4525,12,Completed
B101116,P04,L001,SKU507,2025-05-31 10:02:00,12513,12226,486,Completed
B101117,P03,L005,SKU509,2024-06-26 09:02:00,17757,17554,633,Scrapped
B101118,P03,L007,SKU506,2024-04-02 09:44:00,13917,13051,840,Reworked
B101119,P02,L002,SKU507,2023-02-19 22:29:00,6135,6089,188,Completed
B101120,P01,L024,SKU507,2024-05-17 17:42:00,4319,4377,55,Completed
B101121,P01,L031,SKU510,2023-06-01 18:09:00,10145,9943,12,Completed
B101122,P02,L032,SKU509,2024-10-14 06:18:00,10499,9864,69,Scrapped
B101123,P01,L009,SKU507,2023-05-26 01:45:00,8349,8248,103,Reworked
B101124,P04,L026,SKU501,2025-03-27 00:38:00,3966,3784,62,Completed
B101125,P04,L017,SKU513,2023-09-29 20:18:00,4126,3816,25,Reworked
B101126,P04,L002,SKU513,2024-01-26 14:03:00,11521,10947,509,Completed
B101127,P03,L003,SKU502,2023-05-11 10:08:00,18997,19197,1109,Scrapped
B101128,P03,L018,SKU504,2023-07-09 15:07:00,12762,12265,192,Completed
B101129,P03,L014,SKU514,2025-04-09 17:30:00,9887,9950,201,Completed
B101130,P02,L001,SKU504,2023-09-13 07:38:00,18763,18216,464,Reworked
B101131,P03,L030,SKU512,2024-04-06 15:48:00,14425,14016,924,Completed
B101132,P04,L024,SKU511,2025-06-02 06:13:00,14922,13736,164,Completed
B101133,P04,L017,SKU512,2024-07-15 05:13:00,12354,12152,827,Scrapped
B101134,P03,L032,SKU500,2023-02-07 11:26:00,15731,14642,1215,Reworked
B101135,P01,L032,SKU507,2023-11-18 17:44:00,11030,10675,319,Completed
B101136,P03,L032,SKU508,2023-12-15 04:02:00,13197,12484,450,Completed
B101137,P02,L009,SKU512,2023-09-06 14:54:00,13098,12564,57,Reworked
B101138,P03,L029,SKU503,2023-08-06 01:28:00,15547,15138,364,Completed
B101139,P03,L017,SKU504,2024-03-28 20:37:00,18170,16742,662,Completed
B101140,P04,L024,SKU502,2023-12-06 08:05:00,7296,6919,450,Reworked
B101141,P02,L028,SKU511,2023-09-22 21:22:00,14587,14863,1179,Completed
B101142,P04,L006,SKU514,2024-01-07 16:25:00,2569,2378,11,Scrapped
B101143,P04,L015,SKU502,2023-11-06 06:45:00,11584,11027,188,Scrapped
B101144,P02,L005,SKU503,2023-07-25 20:46:00,18176,17306,114,Scrapped
B101145,P02,L009,SKU504,2024-02-12 11:25:00,13613,13040,79,Completed
B101146,P03,L014,SKU513,2025-04-28 01:42:00,6818,6739,152,Reworked
B101147,P04,L028,SKU506,2024-03-31 03:50:00,12915,12201,253,Completed
B101148,P03,L028,SKU504,2024-06-21 19:13:00,8439,8152,257,Reworked
B101149,P04,L013,SKU504,2025-06-04 21:10:00,9796,9644,243,Reworked
B101150,P02,L011,SKU508,2024-07-06 06:00:00,6105,5813,282,Reworked
B101151,P03,L017,SKU505,2023-07-20 23:46:00,13245,13442,826,Completed
B101152,P02,L030,SKU502,2023-12-25 15:01:00,5570,5670,135,Completed
B101153,P04,L032,SKU512,2024-03-15 04:17:00,9984,9304,134,Completed
B101154,P02,L008,SKU506,2024-03-03 07:18:00,18906,18043,385,Scrapped
B101155,P03,L006,SKU503,2023-05-15 13:27:00,15637,14711,627,Completed
B101156,P01,L023,SKU510,2023-04-06 06:03:00,9458,8878,459,Reworked
B101157,P04,L010,SKU511,2023-11-11 23:59:00,19440,18839,1373,Completed
B101158,P02,L007,SKU502,2025-04-02 20:03:00,2251,2197,39,Completed
B101159,P02,L001,SKU501,2024-10-07 13:54:00,19277,18555,2841,Reworked
B101160,P03,L013,SKU500,2025-01-27 13:07:00,8338,7898,35,Reworked
B101161,P02,L013,SKU511,2023-06-07 00:22:00,16773,15898,129,Completed
B101162,P04,L019,SKU509,2024-01-08 20:18:00,19055,19421,1488,Reworked
B101163,P03,L007,SKU511,2024-06-07 05:11:00,12831,12989,169,Completed
B101164,P03,L023,SKU509,2024-01-26 21:13:00,12988,12047,692,Reworked
B101165,P01,L022,SKU506,2024-01-11 00:44:00,15487,15264,344,Completed
B101166,P01,L015,SKU508,2023-11-20 19:29:00,6315,6098,547,Reworked
B101167,P02,L006,SKU510,2023-02-16 10:07:00,5204,5146,717,Scrapped
B101168,P04,L017,SKU505,2025-02-10 12:00:00,8186,8019,267,Completed
B101169,P04,L022,SKU513,2025-04-19 18:25:00,10622,10716,147,Completed
B101170,P03,L012,SKU513,2023-03-14 18:17:00,15371,14244,379,Reworked
B101171,P03,L009,SKU512,2024-01-08 05:49:00,6631,6332,26,Scrapped
B101172,P02,L017,SKU514,2024-04-11 01:12:00,12166,12391,641,Reworked
B101173,P01,L012,SKU505,2024-12-06 12:48:00,2062,1934,17,Completed
B101174,P01,L013,SKU501,2025-06-07 01:43:00,2556,2384,25,Completed
B101175,P02,L012,SKU507,2024-01-10 16:22:00,19401,19263,573,Completed
B101176,P02,L010,SKU511,2024-11-05 00:44:00,17305,17265,280,Reworked
B101177,P01,L023,SKU511,2025-04-23 14:58:00,17549,17324,249,Reworked
B101178,P02,L015,SKU505,2025-01-17 06:25:00,7916,7897,106,Reworked
B101179,P01,L015,SKU504,2023-09-19 10:09:00,11246,11126,35,Completed
B101180,P03,L021,SKU506,2025-01-05 17:47:00,14144,13204,304,Completed
B101181,P04,L012,SKU512,2024-01-07 00:10:00,6574,6447,26,Reworked
B101182,P03,L004,SKU500,2023-01-16 18:27:00,15400,15364,1130,Completed
B101183,P02,L028,SKU504,2024-11-13 23:28:00,14473,14567,1507,Scrapped
B101184,P02,L002,SKU503,2025-01-21 20:40:00,9330,8813,208,Completed
B101185,P02,L019,SKU512,2023-11-06 07:12:00,9826,9165,450,Scrapped
B101186,P01,L009,SKU507,2024-02-10 20:11:00,7532,7517,95,Reworked
B101187,P03,L007,SKU501,2023-11-24 22:06:00,16460,15565,490,Completed
B101188,P03,L002,SKU503,2023-04-16 07:46:00,19764,18245,615,Scrapped
B101189,P01,L029,SKU500,2025-06-14 08:10:00,19991,20041,212,Reworked
B101190,P02,L014,SKU507,2023-01-21 08:27:00,15885,15417,16,Completed
B101191,P02,L011,SKU514,2024-05-15 01:16:00,8283,7890,332,Completed
B101192,P01,L024,SKU508,2023-01-14 10:28:00,16059,14792,396,Scrapped
B101193,P03,L002,SKU513,2024-09-12 10:37:00,6399,5909,188,Reworked
B101194,P03,L019,SKU511,2025-03-21 18:19:00,18138,18124,698,Completed
B101195,P03,L016,SKU513,2024-08-02 02:47:00,6812,6600,122,Completed
B101196,P03,L018,SKU504,2024-06-29 13:15:00,9251,8649,1387,Scrapped
B101197,P04,L004,SKU514,2025-01-15 03:09:00,3680,3517,19,Completed
B101198,P04,L031,SKU503,2025-05-26 19:27:00,3464,3244,207,Scrapped
B101199,P03,L008,SKU506,2025-02-14 15:25:00,9092,8467,245,Completed
B101200,P04,L022,SKU510,2023-07-28 06:45:00,11903,11279,345,Scrapped
B101201,P02,L024,SKU504,2024-05-21 22:19:00,2313,2255,109,Completed
B101202,P04,L012,SKU503,2025-01-06 22:17:00,17231,16214,416,Completed
B101203,P04,L005,SKU501,2023-09-23 02:24:00,4059,3873,275,Reworked
B101204,P03,L010,SKU500,2024-08-30 16:15:00,19971,19327,2278,Completed
B101205,P04,L026,SKU507,2023-01-21 12:29:00,6890,6628,207,Completed
B101206,P03,L030,SKU514,2025-02-28 14:23:00,8821,8228,114,Reworked
B101207,P03,L030,SKU503,2024-07-06 23:06:00,4877,4505,43,Completed
B101208,P02,L008,SKU506,2024-10-30 19:14:00,16839,15551,824,Scrapped
B101209,P04,L020,SKU514,2025-01-12 22:07:00,15178,14495,163,Reworked
B101210,P03,L005,SKU511,2023-07-16 21:36:00,3413,3385,45,Reworked
B101211,P04,L023,SKU500,2024-02-10 11:39:00,3900,3639,104,Completed
B101212,P02,L014,SKU507,2025-02-11 18:42:00,12964,12947,521,Reworked
B101213,P04,L023,SKU502,2023-05-29 05:39:00,17587,17438,211,Scrapped
B101214,P01,L022,SKU503,2025-01-10 05:14:00,3976,3659,275,Completed
B101215,P01,L032,SKU503,2023-09-17 06:34:00,5980,5517,188,Completed
B101216,P03,L016,SKU509,2024-06-01 22:58:00,11816,11101,410,Reworked
B101217,P03,L011,SKU502,2024-04-03 23:45:00,3954,3659,83,Completed
B101218,P04,L017,SKU503,2024-09-09 20:14:00,7482,7280,57,Completed
B101219,P02,L006,SKU503,2025-01-23 00:18:00,2181,2015,73,Completed
B101220,P03,L004,SKU505,2023-11-11 01:54:00,10984,10986,594,Completed
B101221,P03,L017,SKU509,2023-06-04 13:52:00,14873,14416,1399,Completed
B101222,P04,L027,SKU505,2024-01-16 13:05:00,9415,9347,68,Reworked
B101223,P03,L018,SKU504,2024-07-04 22:26:00,6619,6586,118,Completed
B101224,P02,L026,SKU507,2024-11-06 09:33:00,9638,9355,471,Scrapped
B101225,P04,L006,SKU509,2024-11-09 00:45:00,11170,11310,607,Reworked
B101226,P01,L015,SKU500,2023-11-02 23:09:00,4982,5076,174,Reworked
B101227,P04,L020,SKU513,2025-04-22 10:37:00,4009,3832,206,Completed
B101228,P01,L012,SKU513,2023-03-16 20:26:00,5272,4916,100,Completed
B101229,P02,L001,SKU509,2023-04-16 00:47:00,19735,18873,1201,Scrapped
B101230,P04,L003,SKU508,2023-01-23 07:02:00,15013,14147,651,Completed
B101231,P03,L030,SKU510,2025-04-13 18:03:00,4256,4141,98,Completed
B101232,P04,L020,SKU506,2023-06-12 02:34:00,7424,7110,346,Completed
B101233,P03,L009,SKU505,2024-06-25 07:41:00,9414,9113,570,Reworked
B101234,P03,L009,SKU505,2025-01-01 15:47:00,5261,5241,32,Scrapped
B101235,P02,L002,SKU502,2024-11-21 00:45:00,17329,16417,565,Completed
B101236,P01,L031,SKU512,2025-05-03 23:02:00,18930,18433,1033,Completed
B101237,P01,L004,SKU504,2023-02-18 09:32:00,6407,6109,29,Completed
B101238,P02,L025,SKU504,2024-01-02 08:48:00,2297,2293,170,Completed
B101239,P01,L008,SKU514,2024-03-31 12:48:00,6805,6695,223,Completed
B101240,P03,L011,SKU507,2024-09-18 12:48:00,12485,11496,190,Scrapped
B101241,P04,L009,SKU509,2024-07-14 08:48:00,16552,16320,356,Completed
B101242,P04,L027,SKU503,2024-05-18 22:54:00,8111,7600,197,Reworked
B101243,P02,L002,SKU504,2023-10-04 03:36:00,6920,6867,60,Completed
B101244,P04,L012,SKU510,2023-04-06 19:51:00,6479,6328,32,Scrapped
B101245,P04,L009,SKU506,2024-01-24 11:38:00,2051,1969,49,Completed
B101246,P04,L009,SKU502,2023-08-22 16:36:00,2252,2228,14,Reworked
B101247,P02,L007,SKU512,2024-05-13 20:50:00,9702,9756,228,Completed
B101248,P02,L030,SKU506,2024-12-18 09:56:00,13115,13087,481,Completed
B101249,P04,L013,SKU510,2024-05-12 07:02:00,2225,2168,34,Scrapped
B101250,P01,L014,SKU505,2024-06-08 17:43:00,5605,5561,170,Completed
B101251,P02,L013,SKU508,2023-02-07 16:12:00,18376,17666,1025,Completed
B101252,P01,L032,SKU511,2024-08-03 04:24:00,19821,19799,488,Completed
B101253,P04,L011,SKU513,2024-01-31 12:48:00,13552,13591,579,Completed
B101254,P03,L011,SKU503,2023-04-22 07:51:00,11390,10635,1014,Reworked
B101255,P01,L011,SKU510,2023-07-12 10:28:00,12494,11791,1121,Completed
B101256,P01,L011,SKU513,2024-12-03 16:03:00,8668,8208,424,Completed
B101257,P03,L003,SKU509,2025-04-05 00:36:00,5628,5271,118,Completed
B101258,P03,L020,SKU502,2024-04-01 22:49:00,8767,8409,769,Scrapped
B101259,P04,L001,SKU502,2025-05-28 22:07:00,14599,13712,333,Completed
B101260,P02,L008,SKU503,2023-06-12 00:50:00,13927,13642,270,Reworked
B101261,P04,L007,SKU501,2023-09-27 16:22:00,14190,13198,297,Reworked
B101262,P02,L010,SKU511,2025-04-17 01:25:00,12956,12269,405,Scrapped
B101263,P04,L025,SKU514,2023-06-07 16:00:00,3088,3046,64,Reworked
B101264,P01,L020,SKU507,2024-08-16 10:38:00,13276,12743,171,Scrapped
B101265,P01,L032,SKU508,2023-07-17 13:17:00,17855,17179,772,Reworked
B101266,P01,L012,SKU511,2023-10-26 01:26:00,13680,13677,288,Completed
B101267,P02,L030,SKU506,2024-03-05 23:26:00,12429,12658,291,Completed
B101268,P04,L002,SKU507,2023-11-20 23:44:00,6031,5889,35,Reworked
B101269,P01,L017,SKU508,2025-02-26 01:19:00,16264,15091,515,Completed
B101270,P02,L026,SKU504,2025-05-25 12:14:00,10128,9421,1656,Completed
B101271,P01,L018,SKU500,2024-03-26 00:46:00,6732,6845,86,Reworked
B101272,P04,L030,SKU508,2024-04-17 16:41:00,10817,10686,485,Completed
B101273,P03,L011,SKU512,2023-02-19 20:28:00,4196,4176,42,Completed
B101274,P04,L002,SKU501,2023-07-30 18:46:00,18675,18442,18,Completed
B101275,P03,L025,SKU503,2023-02-05 21:31:00,14644,13735,392,Completed
B101276,P03,L003,SKU503,2025-02-09 23:37:00,7877,7600,117,Scrapped
B101277,P04,L025,SKU512,2023-07-24 15:38:00,16289,16285,163,Completed
B101278,P01,L024,SKU507,2023-11-03 13:41:00,2975,2994,49,Scrapped
B101279,P04,L028,SKU508,2025-01-28 11:51:00,8948,8444,122,Reworked
B101280,P03,L016,SKU509,2024-10-03 23:04:00,13724,13443,428,Completed
B101281,P03,L029,SKU504,2024-07-13 07:58:00,2426,2270,136,Completed
B101282,P02,L006,SKU510,2023-02-04 14:59:00,14757,14990,643,Scrapped
B101283,P04,L014,SKU500,2024-05-21 15:53:00,16728,15811,820,Scrapped
B101284,P02,L004,SKU501,2024-05-19 19:16:00,12694,12600,407,Completed
B101285,P01,L025,SKU512,2023-10-15 01:44:00,5709,5384,63,Completed
B101286,P04,L023,SKU509,2024-11-01 10:27:00,15483,15198,186,Reworked
B101287,P01,L026,SKU502,2025-04-16 11:35:00,8102,7987,113,Scrapped
B101288,P01,L025,SKU506,2023-08-22 03:10:00,15246,14527,130,Scrapped
B101289,P03,L010,SKU500,2023-10-26 01:27:00,13308,13333,97,Completed
B101290,P01,L003,SKU510,2023-10-18 02:26:00,3681,3712,33,Scrapped
B101291,P04,L030,SKU511,2025-01-21 10:47:00,3799,3819,39,Reworked
B101292,P02,L016,SKU504,2023-03-11 23:50:00,2272,2165,173,Completed
B101293,P01,L004,SKU505,2025-03-17 07:30:00,3295,3276,110,Completed
B101294,P04,L030,SKU503,2024-11-28 12:45:00,7393,7215,279,Scrapped
B101295,P03,L032,SKU505,2024-03-11 00:02:00,2462,2410,22,Scrapped
B101296,P02,L015,SKU504,2024-06-09 04:02:00,18892,18282,206,Scrapped
B101297,P03,L025,SKU503,2025-03-15 20:38:00,18499,18129,89,Completed
B101298,P03,L002,SKU506,2024-11-23 20:28:00,5106,4766,115,Completed
B101299,P01,L003,SKU512,2023-09-07 02:57:00,7604,7306,145,Scrapped
B101300,P04,L009,SKU511,2023-02-15 08:38:00,15359,14403,1095,Completed
B101301,P02,L021,SKU504,2024-08-15 14:09:00,13891,13168,97,Reworked
B101302,P03,L005,SKU514,2023-05-12 05:26:00,12469,11630,247,Completed
B101303,P04,L002,SKU503,2023-03-21 04:01:00,19806,18642,214,Completed
B101304,P03,L022,SKU513,2025-06-03 01:33:00,13336,13311,473,Completed
B101305,P03,L025,SKU504,2024-03-02 12:58:00,14050,13698,1015,Completed
B101306,P02,L024,SKU508,2024-08-08 18:17:00,11037,10180,721,Reworked
B101307,P01,L026,SKU503,2023-07-15 14:22:00,11451,11437,201,Completed
B101308,P02,L026,SKU511,2023-04-02 12:40:00,7238,7317,55,Reworked
B101309,P04,L020,SKU504,2023-02-26 11:41:00,11376,11467,407,Scrapped
B101310,P03,L017,SKU513,2023-11-15 22:17:00,18527,18569,998,Completed
B101311,P02,L028,SKU501,2023-01-04 08:28:00,8784,8952,1375,Scrapped
B101312,P04,L012,SKU507,2024-01-14 01:12:00,4398,4304,88,Completed
B101313,P04,L004,SKU502,2023-10-20 06:38:00,12796,13004,1168,Completed
B101314,P04,L025,SKU513,2024-04-19 03:35:00,16133,16373,213,Scrapped
B101315,P02,L009,SKU506,2024-06-14 13:51:00,19258,18320,574,Completed
B101316,P03,L032,SKU510,2023-10-05 14:07:00,11758,11832,722,Reworked
B101317,P03,L014,SKU513,2024-02-14 16:58:00,16184,16171,367,Completed
B101318,P02,L028,SKU508,2023-03-12 06:54:00,6508,6492,13,Completed
B101319,P02,L002,SKU500,2023-09-29 14:13:00,9636,9728,89,Completed
B101320,P01,L022,SKU503,2025-05-30 08:57:00,9542,9145,24,Completed
B101321,P02,L015,SKU503,2025-06-11 01:55:00,7984,7664,68,Completed
B101322,P03,L015,SKU513,2024-03-13 05:28:00,14890,14651,59,Completed
B101323,P04,L009,SKU513,2025-04-25 13:44:00,17903,17791,822,Scrapped
B101324,P04,L032,SKU507,2024-03-27 04:07:00,7878,7940,351,Completed
B101325,P01,L013,SKU513,2023-04-24 02:06:00,4444,4477,25,Completed
B101326,P03,L028,SKU503,2025-02-20 02:43:00,16857,16724,603,Completed
B101327,P01,L014,SKU510,2024-01-09 14:19:00,17292,17563,147,Scrapped
B101328,P03,L002,SKU505,2024-07-05 04:28:00,18828,17658,247,Completed
B101329,P02,L029,SKU503,2024-08-06 23:05:00,6591,6690,444,Scrapped
B101330,P02,L006,SKU503,2023-10-05 05:34:00,14942,13842,1241,Scrapped
B101331,P03,L009,SKU506,2024-10-22 03:24:00,14881,14517,198,Completed
B101332,P02,L028,SKU505,2024-03-27 04:14:00,16220,15068,417,Reworked
B101333,P04,L029,SKU503,2023-11-26 17:38:00,16511,16127,102,Completed
B101334,P03,L030,SKU505,2023-09-26 02:57:00,19145,18360,842,Completed
B101335,P04,L014,SKU501,2024-11-02 15:41:00,10585,9824,132,Completed
B101336,P03,L025,SKU514,2023-08-13 09:46:00,3366,3314,59,Reworked
B101337,P02,L011,SKU505,2023-04-22 17:38:00,5461,5423,336,Completed
B101338,P04,L024,SKU501,2025-03-04 13:42:00,17959,16835,172,Completed
B101339,P02,L017,SKU508,2023-10-26 15:09:00,17205,17023,474,Reworked
B101340,P03,L002,SKU513,2024-07-30 22:18:00,2199,2062,107,Scrapped
B101341,P01,L014,SKU505,2024-10-06 18:57:00,8615,8044,77,Completed
B101342,P01,L015,SKU512,2025-01-24 12:07:00,6413,5994,157,Completed
B101343,P03,L009,SKU509,2024-07-17 02:44:00,7772,7615,42,Completed
B101344,P01,L012,SKU511,2024-09-29 03:31:00,13498,13469,244,Completed
B101345,P04,L017,SKU504,2025-01-23 11:44:00,11180,10952,235,Scrapped
B101346,P04,L002,SKU500,2025-04-29 00:37:00,10656,10665,254,Reworked
B101347,P03,L005,SKU505,2023-02-12 04:06:00,9831,9626,251,Completed
B101348,P03,L025,SKU513,2024-10-30 22:16:00,13549,13545,685,Reworked
B101349,P03,L012,SKU511,2023-06-06 22:51:00,14294,14546,300,Completed
B101350,P01,L020,SKU511,2025-03-13 03:35:00,2782,2668,141,Completed
B101351,P02,L019,SKU513,2023-02-13 15:28:00,4469,4178,138,Scrapped
B101352,P02,L018,SKU505,2023-08-11 02:17:00,8141,7599,299,Reworked
B101353,P04,L014,SKU504,2023-06-22 21:40:00,9842,9642,81,Completed
B101354,P01,L016,SKU513,2024-06-27 01:48:00,19931,19426,852,Completed
B101355,P02,L027,SKU508,2023-01-04 20:30:00,18050,16938,808,Completed
B101356,P02,L031,SKU504,2023-01-16 07:44:00,13677,13789,179,Completed
B101357,P01,L009,SKU504,2024-03-29 18:56:00,2649,2690,3,Completed
B101358,P01,L022,SKU513,2025-05-24 11:57:00,3812,3603,50,Scrapped
B101359,P02,L032,SKU500,2024-04-20 11:35:00,10232,9625,201,Completed
B101360,P01,L001,SKU500,2024-02-06 08:03:00,12566,11829,355,Completed
B101361,P01,L026,SKU511,2024-08-15 02:27:00,13889,13315,191,Completed
B101362,P02,L016,SKU500,2024-05-11 15:03:00,4554,4578,355,Reworked
B101363,P01,L031,SKU502,2023-12-13 10:06:00,17978,17611,1770,Reworked
B101364,P03,L019,SKU514,2024-06-13 16:39:00,10878,10081,525,Scrapped
B101365,P01,L027,SKU506,2023-01-03 21:17:00,12688,12273,593,Completed
B101366,P02,L006,SKU510,2023-08-09 00:56:00,2707,2514,56,Completed
B101367,P02,L005,SKU507,2024-08-29 12:02:00,16840,16176,331,Completed
B101368,P04,L030,SKU501,2023-11-04 09:30:00,11774,11307,222,Completed
B101369,P03,L017,SKU502,2023-02-18 20:41:00,6008,5916,124,Completed
B101370,P04,L018,SKU511,2023-04-22 23:55:00,7739,7545,111,Reworked
B101371,P02,L006,SKU501,2025-02-18 13:16:00,8350,8412,554,Completed
B101372,P02,L008,SKU508,2023-10-24 14:52:00,2487,2292,90,Reworked
B101373,P02,L027,SKU505,2023-01-21 09:19:00,18958,18908,110,Scrapped
B101374,P04,L010,SKU505,2024-10-17 22:12:00,16453,15174,140,Completed
B101375,P04,L019,SKU514,2024-04-22 10:15:00,17947,17057,902,Reworked
B101376,P04,L011,SKU509,2024-02-11 05:56:00,8365,8431,94,Completed
B101377,P04,L009,SKU509,2025-03-16 10:13:00,12043,11911,51,Reworked
B101378,P03,L006,SKU505,2023-10-10 08:26:00,10248,9604,226,Completed
B101379,P03,L030,SKU505,2024-05-30 05:46:00,10558,10231,131,Completed
B101380,P04,L031,SKU510,2024-11-01 09:51:00,12600,12501,854,Completed
B101381,P02,L004,SKU500,2024-07-01 13:48:00,10119,10257,82,Completed
B101382,P02,L012,SKU503,2023-07-07 04:13:00,15918,15654,250,Completed
B101383,P04,L019,SKU509,2024-09-05 10:47:00,3058,2820,39,Scrapped
B101384,P02,L013,SKU509,2024-10-31 01:26:00,5467,5302,52,Completed
B101385,P01,L024,SKU501,2023-04-21 04:01:00,18062,16893,251,Scrapped
B101386,P03,L009,SKU511,2023-05-29 21:41:00,17882,16536,154,Completed
B101387,P02,L002,SKU508,2024-08-30 10:25:00,16726,16388,190,Reworked
B101388,P04,L011,SKU503,2023-04-18 01:58:00,8637,8617,945,Reworked
B101389,P04,L020,SKU511,2025-03-03 07:39:00,10212,9431,62,Completed
B101390,P02,L006,SKU514,2023-04-09 14:39:00,2454,2449,70,Completed
B101391,P03,L027,SKU506,2025-05-26 19:10:00,7029,6963,317,Completed
B101392,P04,L001,SKU504,2024-08-27 08:42:00,15075,15002,691,Scrapped
B101393,P03,L003,SKU504,2024-02-03 17:55:00,8172,7718,42,Completed
B101394,P01,L017,SKU508,2023-08-30 13:19:00,10644,10211,293,Reworked
B101395,P03,L017,SKU500,2023-11-07 01:18:00,4216,3929,24,Completed
B101396,P03,L010,SKU507,2024-11-04 15:53:00,10934,10320,1490,Reworked
B101397,P03,L009,SKU500,2024-11-08 23:29:00,14992,14246,821,Completed
B101398,P01,L003,SKU500,2023-07-07 19:01:00,12298,11707,273,Completed
B101399,P02,L022,SKU506,2024-05-03 14:05:00,12020,11268,463,Completed
B101400,P04,L013,SKU511,2025-06-12 15:25:00,18462,17333,106,Completed
B101401,P01,L004,SKU513,2023-08-20 13:46:00,6213,6276,295,Completed
B101402,P02,L013,SKU501,2024-09-16 01:32:00,7390,7378,129,Reworked
B101403,P02,L030,SKU503,2023-06-04 22:36:00,13214,12612,228,Completed
B101404,P01,L009,SKU506,2025-01-20 16:12:00,10643,10800,126,Completed
B101405,P01,L029,SKU508,2023-06-03 04:58:00,19626,18524,2746,Completed
B101406,P02,L009,SKU514,2023-09-25 20:33:00,3074,2953,99,Completed
B101407,P04,L006,SKU510,2024-02-18 06:13:00,4203,4208,274,Completed
B101408,P01,L009,SKU508,2023-11-30 14:10:00,8155,7863,92,Completed
B101409,P02,L011,SKU500,2023-06-03 02:41:00,10252,9672,232,Completed
B101410,P01,L004,SKU501,2024-07-30 21:18:00,18028,17250,793,Completed
B101411,P03,L019,SKU502,2023-01-18 17:55:00,10894,10567,549,Completed
B101412,P02,L011,SKU509,2025-06-04 04:04:00,9868,9691,206,Completed
B101413,P04,L023,SKU504,2023-02-16 21:07:00,5002,4804,242,Scrapped
B101414,P03,L016,SKU503,2023-10-28 11:25:00,9816,9454,339,Completed
B101415,P04,L015,SKU510,2025-04-16 21:30:00,11568,10947,92,Completed
B101416,P03,L016,SKU512,2023-05-20 13:46:00,12508,12176,1241,Completed
B101417,P02,L006,SKU506,2023-03-07 15:57:00,12907,12157,158,Scrapped
B101418,P04,L023,SKU513,2024-10-31 12:36:00,9733,9798,86,Completed
B101419,P02,L004,SKU511,2023-03-07 20:42:00,4832,4806,277,Completed
B101420,P04,L024,SKU510,2025-03-20 15:20:00,4749,4563,156,Completed
B101421,P04,L032,SKU513,2024-02-11 01:40:00,4785,4759,158,Reworked
B101422,P03,L025,SKU502,2025-02-21 09:34:00,13134,12092,804,Reworked
